items	SCG
GC_00003109	1
GC_00003110	1
GC_00003111	1
GC_00003112	1
GC_00003113	1
GC_00003114	1
GC_00003115	1
GC_00003116	1
GC_00003117	1
GC_00003118	1
GC_00003119	1
GC_00003120	1
GC_00003121	1
GC_00003122	1
GC_00003123	1
GC_00003124	1
GC_00003125	1
GC_00003126	1
GC_00003127	1
GC_00003128	1
GC_00003129	1
GC_00003130	1
GC_00003131	1
GC_00003132	1
GC_00003133	1
GC_00003134	1
GC_00003135	1
GC_00003136	1
GC_00003137	1
GC_00003138	1
GC_00003139	1
GC_00003140	1
GC_00003141	1
GC_00003142	1
GC_00003143	1
GC_00003144	1
GC_00003145	1
GC_00003146	1
GC_00003147	1
GC_00003148	1
GC_00003149	1
GC_00003150	1
GC_00003151	1
GC_00003152	1
GC_00003153	1
GC_00003154	1
GC_00003155	1
GC_00003156	1
GC_00003157	1
GC_00003158	1
GC_00003159	1
GC_00003160	1
GC_00003161	1
GC_00003162	1
GC_00003163	1
GC_00003164	1
GC_00003165	1
GC_00003166	1
GC_00003167	1
GC_00003168	1
GC_00003169	1
GC_00003170	1
GC_00003171	1
GC_00003172	1
GC_00003173	1
GC_00003174	1
GC_00003175	1
GC_00003176	1
GC_00003177	1
GC_00003178	1
GC_00003179	1
GC_00003180	1
GC_00003181	1
GC_00003182	1
GC_00003183	1
GC_00003184	1
GC_00003185	1
GC_00003186	1
GC_00003187	1
GC_00003188	1
GC_00003189	1
GC_00003190	1
GC_00003191	1
GC_00003192	1
GC_00003193	1
GC_00003194	1
GC_00003195	1
GC_00003196	1
GC_00003197	1
GC_00003198	1
GC_00003199	1
GC_00003200	1
GC_00003201	1
GC_00003202	1
GC_00003203	1
GC_00003204	1
GC_00003205	1
GC_00003206	1
GC_00003207	1
GC_00003208	0
GC_00003209	1
GC_00003210	1
GC_00003211	1
GC_00003212	1
GC_00003213	1
GC_00003214	1
GC_00003215	1
GC_00003216	1
GC_00003217	1
GC_00003218	1
GC_00003219	1
GC_00003220	1
GC_00003221	1
GC_00003222	1
GC_00003223	1
GC_00003224	1
GC_00003225	1
GC_00003226	1
GC_00003227	1
GC_00003228	1
GC_00003229	1
GC_00003230	1
GC_00003231	1
GC_00003232	1
GC_00003233	1
GC_00003234	1
GC_00003235	1
GC_00003236	1
GC_00003237	1
GC_00003238	1
GC_00003239	1
GC_00003240	1
GC_00003241	1
GC_00003242	1
GC_00003243	1
GC_00003244	1
GC_00003245	1
GC_00003246	1
GC_00003247	1
GC_00003248	1
GC_00003249	1
GC_00003250	1
GC_00003251	1
GC_00003252	1
GC_00003253	1
GC_00003254	1
GC_00003255	1
GC_00003256	1
GC_00003257	1
GC_00003258	1
GC_00003259	1
GC_00003260	1
GC_00003261	1
GC_00003262	0
GC_00003263	1
GC_00003264	1
GC_00003265	1
GC_00003266	1
GC_00003267	1
GC_00003268	1
GC_00003269	1
GC_00003270	1
GC_00003271	1
GC_00003272	1
GC_00003273	1
GC_00003274	1
GC_00003275	1
GC_00003276	1
GC_00003277	1
GC_00003278	1
GC_00003279	1
GC_00003280	1
GC_00003281	0
GC_00003282	0
GC_00003283	0
GC_00003284	0
GC_00003285	0
GC_00003286	0
GC_00003287	0
GC_00003288	0
GC_00003289	0
GC_00003290	0
GC_00003291	0
GC_00003292	0
GC_00003293	0
GC_00003294	0
GC_00003295	0
GC_00003296	0
GC_00003297	0
GC_00003298	0
GC_00003299	0
GC_00003300	0
GC_00003301	0
GC_00003302	0
GC_00003303	0
GC_00003304	0
GC_00003305	0
GC_00003306	0
GC_00003307	0
GC_00003308	0
GC_00003309	0
GC_00003310	0
GC_00003311	0
GC_00003312	0
GC_00003313	0
GC_00003314	0
GC_00003315	0
GC_00003316	0
GC_00003317	0
GC_00003318	0
GC_00003319	0
GC_00003320	0
GC_00003321	0
GC_00003322	0
GC_00003323	0
GC_00003324	0
GC_00003325	0
GC_00003326	0
GC_00003327	0
GC_00003328	0
GC_00003329	0
GC_00003330	0
GC_00003331	0
GC_00003332	0
GC_00003333	0
GC_00003334	0
GC_00003335	0
GC_00003336	0
GC_00003337	0
GC_00003338	0
GC_00003339	0
GC_00003340	0
GC_00003341	0
GC_00003342	0
GC_00003343	0
GC_00003344	0
GC_00003345	0
GC_00003346	0
GC_00003347	0
GC_00003348	0
GC_00003349	0
GC_00003350	0
GC_00003351	0
GC_00003352	0
GC_00003353	0
GC_00003354	0
GC_00003355	0
GC_00003356	0
GC_00003357	0
GC_00003358	0
GC_00003359	0
GC_00003360	0
GC_00003361	0
GC_00003362	0
GC_00003363	0
GC_00003364	0
GC_00003365	0
GC_00003366	0
GC_00003367	0
GC_00003368	0
GC_00003369	0
GC_00003370	0
GC_00003371	0
GC_00003372	0
GC_00003373	0
GC_00003374	0
GC_00003375	0
GC_00003376	0
GC_00003377	0
GC_00003378	0
GC_00003379	0
GC_00003380	0
GC_00003381	0
GC_00003382	0
GC_00003383	0
GC_00003384	0
GC_00003385	0
GC_00003386	0
GC_00003387	0
GC_00003388	0
GC_00003389	0
GC_00003390	0
GC_00003391	0
GC_00003392	0
GC_00003393	0
GC_00003394	0
GC_00003395	0
GC_00003396	0
GC_00003397	0
GC_00003398	0
GC_00003399	0
GC_00003400	0
GC_00003401	0
GC_00003402	0
GC_00003403	0
GC_00003404	0
GC_00003405	0
GC_00003406	0
GC_00003407	0
GC_00003408	0
GC_00003409	0
GC_00003410	0
GC_00003411	0
GC_00003412	0
GC_00003413	0
GC_00003414	0
GC_00003415	0
GC_00003416	0
GC_00003417	0
GC_00003418	0
GC_00003419	0
GC_00003420	0
GC_00003421	0
GC_00003422	0
GC_00003423	0
GC_00003424	0
GC_00003425	0
GC_00003426	0
GC_00003427	0
GC_00003428	0
GC_00003429	0
GC_00003430	0
GC_00003431	0
GC_00003432	0
GC_00003433	0
GC_00003434	0
GC_00003435	0
GC_00003436	0
GC_00003437	0
GC_00003438	0
GC_00003439	0
GC_00003440	0
GC_00003441	0
GC_00003442	0
GC_00003443	0
GC_00003444	0
GC_00003445	0
GC_00003446	0
GC_00003447	0
GC_00003448	0
GC_00003449	0
GC_00003450	0
GC_00003451	0
GC_00003452	0
GC_00003453	0
GC_00003454	0
GC_00003455	0
GC_00003456	0
GC_00003457	0
GC_00003458	0
GC_00003459	0
GC_00003460	0
GC_00003461	0
GC_00003462	0
GC_00003463	0
GC_00003464	0
GC_00003465	0
GC_00003466	0
GC_00003467	0
GC_00003468	0
GC_00003469	0
GC_00003470	0
GC_00003471	0
GC_00003472	0
GC_00003473	0
GC_00003474	0
GC_00003475	0
GC_00003476	0
GC_00003477	0
GC_00003478	0
GC_00003479	0
GC_00003480	0
GC_00003481	0
GC_00003482	0
GC_00003483	0
GC_00003484	0
GC_00003485	0
GC_00003486	0
GC_00003487	0
GC_00003488	0
GC_00003489	0
GC_00003490	0
GC_00003491	0
GC_00003492	0
GC_00003493	0
GC_00003494	0
GC_00003495	0
GC_00003496	0
GC_00003497	0
GC_00003498	0
GC_00003499	0
GC_00003500	0
GC_00003501	0
GC_00003502	0
GC_00003503	0
GC_00003504	0
GC_00003505	0
GC_00003506	0
GC_00003507	0
GC_00003508	0
GC_00003509	0
GC_00003510	0
GC_00003511	0
GC_00003512	0
GC_00003513	0
GC_00003514	0
GC_00003515	0
GC_00003516	0
GC_00003517	0
GC_00003518	0
GC_00003519	0
GC_00003520	0
GC_00003521	0
GC_00003522	0
GC_00003523	0
GC_00003524	0
GC_00003525	0
GC_00003526	0
GC_00003527	0
GC_00003528	0
GC_00003529	0
GC_00003530	0
GC_00003531	0
GC_00003532	0
GC_00003533	0
GC_00003534	0
GC_00003535	0
GC_00003536	0
GC_00003537	0
GC_00003538	0
GC_00003539	0
GC_00003540	0
GC_00003541	0
GC_00003542	0
GC_00003543	0
GC_00003544	0
GC_00003545	0
GC_00003546	0
GC_00003547	0
GC_00003548	0
GC_00003549	0
GC_00003550	0
GC_00003551	0
GC_00003552	0
GC_00003553	0
GC_00003554	0
GC_00003555	0
GC_00003556	0
GC_00003557	0
GC_00003558	0
GC_00003559	0
GC_00003560	0
GC_00003561	0
GC_00003562	0
GC_00003563	0
GC_00003564	0
GC_00003565	0
GC_00003566	0
GC_00003567	0
GC_00003568	0
GC_00003569	0
GC_00003570	0
GC_00003571	0
GC_00003572	0
GC_00003573	0
GC_00003574	0
GC_00003575	0
GC_00003576	0
GC_00003577	0
GC_00003578	0
GC_00003579	0
GC_00003580	0
GC_00003581	0
GC_00003582	0
GC_00003583	0
GC_00003584	0
GC_00003585	0
GC_00003586	0
GC_00003587	0
GC_00003588	0
GC_00003589	0
GC_00003590	0
GC_00003591	0
GC_00003592	0
GC_00003593	0
GC_00003594	0
GC_00003595	0
GC_00003596	0
GC_00003597	0
GC_00003598	0
GC_00003599	0
GC_00003600	0
GC_00003601	0
GC_00003602	0
GC_00003603	0
GC_00003604	0
GC_00003605	0
GC_00003606	0
GC_00003607	0
GC_00003608	0
GC_00003609	0
GC_00003610	0
GC_00003611	0
GC_00003612	0
GC_00003613	0
GC_00003614	0
GC_00003615	0
GC_00003616	0
GC_00003617	0
GC_00003618	0
GC_00003619	0
GC_00003620	0
GC_00003621	0
GC_00003622	0
GC_00003623	0
GC_00003624	0
GC_00003625	0
GC_00003626	0
GC_00003627	0
GC_00003628	0
GC_00003629	0
GC_00003630	0
GC_00003631	0
GC_00003632	0
GC_00003633	0
GC_00003634	0
GC_00003635	0
GC_00003636	0
GC_00003637	0
GC_00003638	0
GC_00003639	0
GC_00003640	0
GC_00003641	0
GC_00003642	0
GC_00003643	0
GC_00003644	0
GC_00003645	0
GC_00003646	0
GC_00003647	0
GC_00003648	0
GC_00003649	0
GC_00003650	0
GC_00003651	0
GC_00003652	0
GC_00003653	0
GC_00003654	0
GC_00003655	0
GC_00003656	0
GC_00003657	0
GC_00003658	0
GC_00003659	0
GC_00003660	0
GC_00003661	0
GC_00003662	0
GC_00003663	0
GC_00003664	0
GC_00003665	0
GC_00003666	0
GC_00003667	0
GC_00003668	0
GC_00003669	0
GC_00003670	0
GC_00003671	0
GC_00003672	0
GC_00003673	0
GC_00003674	0
GC_00003675	0
GC_00003676	0
GC_00003677	0
GC_00003678	0
GC_00003679	0
GC_00003680	0
GC_00003681	0
GC_00003682	0
GC_00003683	0
GC_00003684	0
GC_00003685	0
GC_00003686	0
GC_00003687	0
GC_00003688	0
GC_00003689	0
GC_00003690	0
GC_00003691	0
GC_00003692	0
GC_00003693	0
GC_00003694	0
GC_00003695	0
GC_00003696	0
GC_00003697	0
GC_00003698	0
GC_00003699	0
GC_00003700	0
GC_00003701	0
GC_00003702	0
GC_00003703	0
GC_00003704	0
GC_00003705	0
GC_00003706	0
GC_00003707	0
GC_00003708	0
GC_00003709	0
GC_00003710	0
GC_00003711	0
GC_00003712	0
GC_00003713	0
GC_00003714	0
GC_00003715	0
GC_00003716	0
GC_00003717	0
GC_00003718	0
GC_00003719	0
GC_00003720	0
GC_00003721	0
GC_00003722	0
GC_00003723	0
GC_00003724	0
GC_00003725	0
GC_00003726	0
GC_00003727	0
GC_00003728	0
GC_00003729	0
GC_00003730	0
GC_00003731	0
GC_00003732	0
GC_00003733	0
GC_00003734	0
GC_00003735	0
GC_00003736	0
GC_00003737	0
GC_00003738	0
GC_00003739	0
GC_00003740	0
GC_00003741	0
GC_00003742	0
GC_00003743	0
GC_00003744	0
GC_00003745	0
GC_00003746	0
GC_00003747	0
GC_00003748	0
GC_00003749	0
GC_00003750	0
GC_00003751	0
GC_00003752	0
GC_00003753	0
GC_00003754	0
GC_00003755	0
GC_00003756	0
GC_00003757	0
GC_00003758	0
GC_00003759	0
GC_00003760	0
GC_00003761	0
GC_00003762	0
GC_00003763	0
GC_00003764	0
GC_00003765	0
GC_00003766	0
GC_00003767	0
GC_00003768	0
GC_00003769	0
GC_00003770	0
GC_00003771	0
GC_00003772	0
GC_00003773	0
GC_00003774	0
GC_00003775	0
GC_00003776	0
GC_00003777	0
GC_00003778	0
GC_00003779	0
GC_00003780	0
GC_00003781	0
GC_00003782	0
GC_00003783	0
GC_00003784	0
GC_00003785	0
GC_00003786	0
GC_00003787	0
GC_00003788	0
GC_00003789	0
GC_00003790	0
GC_00003791	0
GC_00003792	0
GC_00003793	0
GC_00003794	0
GC_00003795	0
GC_00003796	0
GC_00003797	0
GC_00003798	0
GC_00003799	0
GC_00003800	0
GC_00003801	0
GC_00003802	0
GC_00003803	0
GC_00003804	0
GC_00003805	0
GC_00003806	0
GC_00003807	0
GC_00003808	0
GC_00003809	0
GC_00003810	0
GC_00003811	0
GC_00003812	0
GC_00003813	0
GC_00003814	0
GC_00003815	0
GC_00003816	0
GC_00003817	0
GC_00003818	0
GC_00003819	0
GC_00003820	0
GC_00003821	0
GC_00003822	0
GC_00003823	0
GC_00003824	0
GC_00003825	0
GC_00003826	0
GC_00003827	0
GC_00003828	0
GC_00003829	0
GC_00003830	0
GC_00003831	0
GC_00003832	0
GC_00003833	0
GC_00003834	0
GC_00003835	0
GC_00003836	0
GC_00003837	0
GC_00003838	0
GC_00003839	0
GC_00003840	0
GC_00003841	0
GC_00003842	0
GC_00003843	0
GC_00003844	0
GC_00003845	0
GC_00003846	0
GC_00003847	0
GC_00003848	0
GC_00003849	0
GC_00003850	0
GC_00003851	0
GC_00003852	0
GC_00003853	0
GC_00003854	0
GC_00003855	0
GC_00003856	0
GC_00003857	0
GC_00003858	0
GC_00003859	0
GC_00003860	0
GC_00003861	0
GC_00003862	0
GC_00003863	0
GC_00003864	0
GC_00003865	0
GC_00003866	0
GC_00003867	0
GC_00003868	0
GC_00003869	0
GC_00003870	0
GC_00003871	0
GC_00003872	0
GC_00003873	0
GC_00003874	0
GC_00003875	0
GC_00003876	0
GC_00003877	0
GC_00003878	0
GC_00003879	0
GC_00003880	0
GC_00003881	0
GC_00003882	0
GC_00003883	0
GC_00003884	0
GC_00003885	0
GC_00003886	0
GC_00003887	0
GC_00003888	0
GC_00003889	0
GC_00003890	0
GC_00003891	0
GC_00003892	0
GC_00003893	0
GC_00003894	0
GC_00003895	0
GC_00003896	0
GC_00003897	0
GC_00003898	0
GC_00003899	0
GC_00003900	0
GC_00003901	0
GC_00003902	0
GC_00003903	0
GC_00003904	0
GC_00003905	0
GC_00003906	0
GC_00003907	0
GC_00003908	0
GC_00003909	0
GC_00003910	0
GC_00003911	0
GC_00003912	0
GC_00003913	0
GC_00003914	0
GC_00003915	0
GC_00003916	0
GC_00003917	0
GC_00003918	0
GC_00003919	0
GC_00003920	0
GC_00003921	0
GC_00003922	0
GC_00003923	0
GC_00003924	0
GC_00003925	0
GC_00003926	0
GC_00003927	0
GC_00003928	0
GC_00003929	0
GC_00003930	0
GC_00003931	0
GC_00003932	0
GC_00003933	0
GC_00003934	0
GC_00003935	0
GC_00003936	0
GC_00003937	0
GC_00003938	0
GC_00003939	0
GC_00003940	0
GC_00003941	0
GC_00003942	0
GC_00003943	0
GC_00003944	0
GC_00003945	0
GC_00003946	0
GC_00003947	0
GC_00003948	0
GC_00003949	0
GC_00003950	0
GC_00003951	0
GC_00003952	0
GC_00003953	0
GC_00003954	0
GC_00003955	0
GC_00003956	0
GC_00003957	0
GC_00003958	0
GC_00003959	0
GC_00003960	0
GC_00003961	0
GC_00003962	0
GC_00003963	0
GC_00003964	0
GC_00003965	0
GC_00003966	0
GC_00003967	0
GC_00003968	0
GC_00003969	0
GC_00003970	0
GC_00003971	0
GC_00003972	0
GC_00003973	0
GC_00003974	0
GC_00003975	0
GC_00003976	0
GC_00003977	0
GC_00003978	0
GC_00003979	0
GC_00003980	0
GC_00003981	0
GC_00003982	0
GC_00003983	0
GC_00003984	0
GC_00003985	0
GC_00003986	0
GC_00003987	0
GC_00003988	0
GC_00003989	0
GC_00003990	0
GC_00003991	0
GC_00003992	0
GC_00003993	0
GC_00003994	0
GC_00003995	0
GC_00003996	0
GC_00003997	0
GC_00003998	0
GC_00003999	0
GC_00004000	0
GC_00004001	0
GC_00004002	0
GC_00004003	0
GC_00004004	0
GC_00004005	0
GC_00004006	0
GC_00004007	0
GC_00004008	0
GC_00004009	0
GC_00004010	0
GC_00004011	0
GC_00004012	0
GC_00004013	0
GC_00004014	0
GC_00004015	0
GC_00004016	0
GC_00004017	0
GC_00004018	0
GC_00004019	0
GC_00004020	0
GC_00004021	0
GC_00004022	0
GC_00004023	0
GC_00004024	0
GC_00004025	0
GC_00004026	0
GC_00004027	0
GC_00004028	0
GC_00004029	0
GC_00004030	0
GC_00004031	0
GC_00004032	0
GC_00004033	0
GC_00004034	0
GC_00004035	0
GC_00004036	0
GC_00004037	0
GC_00004038	0
GC_00004039	0
GC_00004040	0
GC_00004041	0
GC_00004042	0
GC_00004043	0
GC_00004044	0
GC_00004045	0
GC_00004046	0
GC_00004047	0
GC_00004048	0
GC_00004049	0
GC_00004050	0
GC_00004051	0
GC_00004052	0
GC_00004053	0
GC_00004054	0
GC_00004055	0
GC_00004056	0
GC_00004057	0
GC_00004058	0
GC_00004059	0
GC_00004060	0
GC_00004061	0
GC_00004062	0
GC_00004063	0
GC_00004064	0
GC_00004065	0
GC_00004066	0
GC_00004067	0
GC_00004068	0
GC_00004069	0
GC_00004070	0
GC_00004071	0
GC_00004072	0
GC_00004073	0
GC_00004074	0
GC_00004075	0
GC_00004076	0
GC_00004077	0
GC_00004078	0
GC_00004079	0
GC_00004080	0
GC_00004081	0
GC_00004082	0
GC_00004083	0
GC_00004084	0
GC_00004085	0
GC_00004086	0
GC_00004087	0
GC_00004088	0
GC_00004089	0
GC_00004090	0
GC_00004091	0
GC_00004092	0
GC_00004093	0
GC_00004094	0
GC_00004095	0
GC_00004096	0
GC_00004097	0
GC_00004098	0
GC_00004099	0
GC_00004100	0
GC_00004101	0
GC_00004102	0
GC_00004103	0
GC_00004104	0
GC_00004105	0
GC_00004106	0
GC_00004107	0
GC_00004108	0
GC_00004109	0
GC_00004110	0
GC_00004111	0
GC_00004112	0
GC_00004113	0
GC_00004114	0
GC_00004115	0
GC_00004116	0
GC_00004117	0
GC_00004118	0
GC_00004119	0
GC_00004120	0
GC_00004121	0
GC_00004122	0
GC_00004123	0
GC_00004124	0
GC_00004125	0
GC_00004126	0
GC_00004127	0
GC_00004128	0
GC_00004129	0
GC_00004130	0
GC_00004131	0
GC_00004132	0
GC_00004133	0
GC_00004134	0
GC_00004135	0
GC_00004136	0
GC_00004137	0
GC_00004138	0
GC_00004139	0
GC_00004140	0
GC_00004141	0
GC_00004142	0
GC_00004143	0
GC_00004144	0
GC_00004145	0
GC_00004146	0
GC_00004147	0
GC_00004148	0
GC_00004149	0
GC_00004150	0
GC_00004151	0
GC_00004152	0
GC_00004153	0
GC_00004154	0
GC_00004155	0
GC_00004156	0
GC_00004157	0
GC_00004158	0
GC_00004159	0
GC_00004160	0
GC_00004161	0
GC_00004162	0
GC_00004163	0
GC_00004164	0
GC_00004165	0
GC_00004166	0
GC_00004167	0
GC_00004168	0
GC_00004169	0
GC_00004170	0
GC_00004171	0
GC_00004172	0
GC_00004173	0
GC_00004174	0
GC_00004175	0
GC_00004176	0
GC_00004177	0
GC_00004178	0
GC_00004179	0
GC_00004180	0
GC_00004181	0
GC_00004182	0
GC_00004183	0
GC_00004184	0
GC_00004185	0
GC_00004186	0
GC_00004187	0
GC_00004188	0
GC_00004189	0
GC_00004190	0
GC_00004191	0
GC_00004192	0
GC_00004193	0
GC_00004194	0
GC_00004195	0
GC_00004196	0
GC_00004197	0
GC_00004198	0
GC_00004199	0
GC_00004200	0
GC_00004201	0
GC_00004202	0
GC_00004203	0
GC_00004204	0
GC_00004205	0
GC_00004206	0
GC_00004207	0
GC_00004208	0
GC_00004209	0
GC_00004210	0
GC_00004211	0
GC_00004212	0
GC_00004213	0
GC_00004214	0
GC_00004215	0
GC_00004216	0
GC_00004217	0
GC_00004218	0
GC_00004219	0
GC_00004220	0
GC_00004221	0
GC_00004222	0
GC_00004223	0
GC_00004224	0
GC_00004225	0
GC_00004226	0
GC_00004227	0
GC_00004228	0
GC_00004229	0
GC_00004230	0
GC_00004231	0
GC_00004232	0
GC_00004233	0
GC_00004234	0
GC_00004235	0
GC_00004236	0
GC_00004237	0
GC_00004238	0
GC_00004239	0
GC_00004240	0
GC_00004241	0
GC_00004242	0
GC_00004243	0
GC_00004244	0
GC_00004245	0
GC_00004246	0
GC_00004247	0
GC_00004248	0
GC_00004249	0
GC_00004250	0
GC_00004251	0
GC_00004252	0
GC_00004253	0
GC_00004254	0
GC_00004255	0
GC_00004256	0
GC_00004257	0
GC_00004258	0
GC_00004259	0
GC_00004260	0
GC_00004261	0
GC_00004262	0
GC_00004263	0
GC_00004264	0
GC_00004265	0
GC_00004266	0
GC_00004267	0
GC_00004268	0
GC_00004269	0
GC_00004270	0
GC_00004271	0
GC_00004272	0
GC_00004273	0
GC_00004274	0
GC_00004275	0
GC_00004276	0
GC_00004277	0
GC_00004278	0
GC_00004279	0
GC_00004280	0
GC_00004281	0
GC_00004282	0
GC_00004283	0
GC_00004284	0
GC_00004285	0
GC_00004286	0
GC_00004287	0
GC_00004288	0
GC_00004289	0
GC_00004290	0
GC_00004291	0
GC_00004292	0
GC_00004293	0
GC_00004294	0
GC_00004295	0
GC_00004296	0
GC_00004297	0
GC_00004298	0
GC_00004299	0
GC_00004300	0
GC_00004301	0
GC_00004302	0
GC_00004303	0
GC_00004304	0
GC_00004305	0
GC_00004306	0
GC_00004307	0
GC_00004308	0
GC_00004309	0
GC_00004310	0
GC_00004311	0
GC_00004312	0
GC_00004313	0
GC_00004314	0
GC_00004315	0
GC_00004316	0
GC_00004317	0
GC_00004318	0
GC_00004319	0
GC_00004320	0
GC_00004321	0
GC_00004322	0
GC_00004323	0
GC_00004324	0
GC_00004325	0
GC_00004326	0
GC_00004327	0
GC_00004328	0
GC_00004329	0
GC_00004330	0
GC_00004331	0
GC_00004332	0
GC_00004333	0
GC_00004334	0
GC_00004335	0
GC_00004336	0
GC_00004337	0
GC_00004338	0
GC_00004339	0
GC_00004340	0
GC_00004341	0
GC_00004342	0
GC_00004343	0
GC_00004344	0
GC_00004345	0
GC_00004346	0
GC_00004347	0
GC_00004348	0
GC_00004349	0
GC_00004350	0
GC_00004351	0
GC_00004352	0
GC_00004353	0
GC_00004354	0
GC_00004355	0
GC_00004356	0
GC_00004357	0
GC_00004358	0
GC_00004359	0
GC_00004360	0
GC_00004361	0
GC_00004362	0
GC_00004363	0
GC_00004364	0
GC_00004365	0
GC_00004366	0
GC_00004367	0
GC_00004368	0
GC_00004369	0
GC_00004370	0
GC_00004371	0
GC_00004372	0
GC_00004373	0
GC_00004374	0
GC_00004375	0
GC_00004376	0
GC_00004377	0
GC_00004378	0
GC_00004379	0
GC_00004380	0
GC_00004381	0
GC_00004382	0
GC_00004383	0
GC_00004384	0
GC_00004385	0
GC_00004386	0
GC_00004387	0
GC_00004388	0
GC_00004389	0
GC_00004390	0
GC_00004391	0
GC_00004392	0
GC_00004393	0
GC_00004394	0
GC_00004395	0
GC_00004396	0
GC_00004397	0
GC_00004398	0
GC_00004399	0
GC_00004400	0
GC_00004401	0
GC_00004402	0
GC_00004403	0
GC_00004404	0
GC_00004405	0
GC_00004406	0
GC_00004407	0
GC_00004408	0
GC_00004409	0
GC_00004410	0
GC_00004411	0
GC_00004412	0
GC_00004413	0
GC_00004414	0
GC_00004415	0
GC_00004416	0
GC_00004417	0
GC_00004418	0
GC_00004419	0
GC_00004420	0
GC_00004421	0
GC_00004422	0
GC_00004423	0
GC_00004424	0
GC_00004425	0
GC_00004426	0
GC_00004427	0
GC_00004428	0
GC_00004429	0
GC_00004430	0
GC_00004431	0
GC_00004432	0
GC_00004433	0
GC_00004434	0
GC_00004435	0
GC_00004436	0
GC_00004437	0
GC_00004438	0
GC_00004439	0
GC_00004440	0
GC_00004441	0
GC_00004442	0
GC_00004443	0
GC_00004444	0
GC_00004445	0
GC_00004446	0
GC_00004447	0
GC_00004448	0
GC_00004449	0
GC_00004450	0
GC_00004451	0
GC_00004452	0
GC_00004453	0
GC_00004454	0
GC_00004455	0
GC_00004456	0
GC_00004457	0
GC_00004458	0
GC_00004459	0
GC_00004460	0
GC_00004461	0
GC_00004462	0
GC_00004463	0
GC_00004464	0
GC_00004465	0
GC_00004466	0
GC_00004467	0
GC_00004468	0
GC_00004469	0
GC_00004470	0
GC_00004471	0
GC_00004472	0
GC_00004473	0
GC_00004474	0
GC_00004475	0
GC_00004476	0
GC_00004477	0
GC_00004478	0
GC_00004479	0
GC_00004480	0
GC_00004481	0
GC_00004482	0
GC_00004483	0
GC_00004484	0
GC_00004485	0
GC_00004486	0
GC_00004487	0
GC_00004488	0
GC_00004489	0
GC_00004490	0
GC_00004491	0
GC_00004492	0
GC_00004493	0
GC_00004494	0
GC_00004495	0
GC_00004496	0
GC_00004497	0
GC_00004498	0
GC_00004499	0
GC_00004500	0
GC_00004501	0
GC_00004502	0
GC_00004503	0
GC_00004504	0
GC_00004505	0
GC_00004506	0
GC_00004507	0
GC_00004508	0
GC_00004509	0
GC_00004510	0
GC_00004511	0
GC_00004512	0
GC_00004513	0
GC_00004514	0
GC_00004515	0
GC_00004516	0
GC_00004517	0
GC_00004518	0
GC_00004519	0
GC_00004520	0
GC_00004521	0
GC_00004522	0
GC_00004523	0
GC_00004524	0
GC_00004525	0
GC_00004526	0
GC_00004527	0
GC_00004528	0
GC_00004529	0
GC_00004530	0
GC_00004531	0
GC_00004532	0
GC_00004533	0
GC_00004534	0
GC_00004535	0
GC_00004536	0
GC_00004537	0
GC_00004538	0
GC_00004539	0
GC_00004540	0
GC_00004541	0
GC_00004542	0
GC_00004543	0
GC_00004544	0
GC_00004545	0
GC_00004546	0
GC_00004547	0
GC_00004548	0
GC_00004549	0
GC_00004550	0
GC_00004551	0
GC_00004552	0
GC_00004553	0
GC_00004554	0
GC_00004555	0
GC_00004556	0
GC_00004557	0
GC_00004558	0
GC_00004559	0
GC_00004560	0
GC_00004561	0
GC_00004562	0
GC_00004563	0
GC_00004564	0
GC_00004565	0
GC_00004566	0
GC_00004567	0
GC_00004568	0
GC_00004569	0
GC_00004570	0
GC_00004571	0
GC_00004572	0
GC_00004573	0
GC_00004574	0
GC_00004575	0
GC_00004576	0
GC_00004577	0
GC_00004578	0
GC_00004579	0
GC_00004580	0
GC_00004581	0
GC_00004582	0
GC_00004583	0
GC_00004584	0
GC_00004585	0
GC_00004586	0
GC_00004587	0
GC_00004588	0
GC_00004589	0
GC_00004590	0
GC_00004591	0
GC_00004592	0
GC_00004593	0
GC_00004594	0
GC_00004595	0
GC_00004596	0
GC_00004597	0
GC_00004598	0
GC_00004599	0
GC_00004600	0
GC_00004601	0
GC_00004602	0
GC_00004603	0
GC_00004604	0
GC_00004605	0
GC_00004606	0
GC_00004607	0
GC_00004608	0
GC_00004609	0
GC_00004610	0
GC_00004611	0
GC_00004612	0
GC_00004613	0
GC_00004614	0
GC_00004615	0
GC_00004616	0
GC_00004617	0
GC_00004618	0
GC_00004619	0
GC_00004620	0
GC_00004621	0
GC_00004622	0
GC_00004623	0
GC_00004624	0
GC_00004625	0
GC_00004626	0
GC_00004627	0
GC_00004628	0
GC_00004629	0
GC_00004630	0
GC_00004631	0
GC_00004632	0
GC_00004633	0
GC_00004634	0
GC_00004635	0
GC_00004636	0
GC_00004637	0
GC_00004638	0
GC_00004639	0
GC_00004640	0
GC_00004641	0
GC_00004642	0
GC_00004643	0
GC_00004644	0
GC_00004645	0
GC_00004646	0
GC_00004647	0
GC_00004648	0
GC_00004649	0
GC_00004650	0
GC_00004651	0
GC_00004652	0
GC_00004653	0
GC_00004654	0
GC_00004655	0
GC_00004656	0
GC_00004657	0
GC_00004658	0
GC_00004659	0
GC_00004660	0
GC_00004661	0
GC_00004662	0
