"module","module_name.x","KMM289_pathwise_module_completeness","KMM358_pathwise_module_completeness","KMM366_pathwise_module_completeness","KMM289_stepwise_module_completeness","KMM358_stepwise_module_completeness","KMM366_stepwise_module_completeness","has_na_pathwise","pathwise_difference","same_pathwise","module_name.y","module_class","module_category","module_subcategory"
"M00978","Ornithine-ammonia cycle",0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,FALSE,0,TRUE,"Ornithine-ammonia cycle","Pathway modules","Amino acid metabolism","Arginine and proline metabolism"
"M00978","Ornithine-ammonia cycle",0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,FALSE,0,TRUE,"Ornithine-ammonia cycle","Pathway modules","Amino acid metabolism","Arginine and proline metabolism"
"M00978","Ornithine-ammonia cycle",0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,FALSE,0,TRUE,"Ornithine-ammonia cycle","Pathway modules","Amino acid metabolism","Arginine and proline metabolism"
"M00015","Proline biosynthesis, glutamate => proline",1,1,1,1,1,1,FALSE,0,TRUE,"Proline biosynthesis, glutamate => proline","Pathway modules","Amino acid metabolism","Arginine and proline metabolism"
"M00015","Proline biosynthesis, glutamate => proline",1,1,1,1,1,1,FALSE,0,TRUE,"Proline biosynthesis, glutamate => proline","Pathway modules","Amino acid metabolism","Arginine and proline metabolism"
"M00015","Proline biosynthesis, glutamate => proline",1,1,1,1,1,1,FALSE,0,TRUE,"Proline biosynthesis, glutamate => proline","Pathway modules","Amino acid metabolism","Arginine and proline metabolism"
"M00970","Proline degradation, proline => glutamate",1,1,1,1,1,1,FALSE,0,TRUE,"Proline degradation, proline => glutamate","Pathway modules","Amino acid metabolism","Arginine and proline metabolism"
"M00970","Proline degradation, proline => glutamate",1,1,1,1,1,1,FALSE,0,TRUE,"Proline degradation, proline => glutamate","Pathway modules","Amino acid metabolism","Arginine and proline metabolism"
"M00970","Proline degradation, proline => glutamate",1,1,1,1,1,1,FALSE,0,TRUE,"Proline degradation, proline => glutamate","Pathway modules","Amino acid metabolism","Arginine and proline metabolism"
"M00972","Proline metabolism",0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,FALSE,0,TRUE,"Proline metabolism","Pathway modules","Amino acid metabolism","Arginine and proline metabolism"
"M00972","Proline metabolism",0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,FALSE,0,TRUE,"Proline metabolism","Pathway modules","Amino acid metabolism","Arginine and proline metabolism"
"M00972","Proline metabolism",0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,FALSE,0,TRUE,"Proline metabolism","Pathway modules","Amino acid metabolism","Arginine and proline metabolism"
"M00879","Arginine succinyltransferase pathway, arginine => glutamate",0.8,0.8,0.8,0.8,0.8,0.8,FALSE,0,TRUE,"Arginine succinyltransferase pathway, arginine => glutamate","Pathway modules","Amino acid metabolism","Arginine and proline metabolism"
"M00879","Arginine succinyltransferase pathway, arginine => glutamate",0.8,0.8,0.8,0.8,0.8,0.8,FALSE,0,TRUE,"Arginine succinyltransferase pathway, arginine => glutamate","Pathway modules","Amino acid metabolism","Arginine and proline metabolism"
"M00879","Arginine succinyltransferase pathway, arginine => glutamate",0.8,0.8,0.8,0.8,0.8,0.8,FALSE,0,TRUE,"Arginine succinyltransferase pathway, arginine => glutamate","Pathway modules","Amino acid metabolism","Arginine and proline metabolism"
"M00133","Polyamine biosynthesis, arginine => agmatine => putrescine => spermidine",0.25,0.25,0.25,0.25,0.25,0.25,FALSE,0,TRUE,"Polyamine biosynthesis, arginine => agmatine => putrescine => spermidine","Pathway modules","Amino acid metabolism","Polyamine biosynthesis"
"M00133","Polyamine biosynthesis, arginine => agmatine => putrescine => spermidine",0.25,0.25,0.25,0.25,0.25,0.25,FALSE,0,TRUE,"Polyamine biosynthesis, arginine => agmatine => putrescine => spermidine","Pathway modules","Amino acid metabolism","Polyamine biosynthesis"
"M00133","Polyamine biosynthesis, arginine => agmatine => putrescine => spermidine",0.25,0.25,0.25,0.25,0.25,0.25,FALSE,0,TRUE,"Polyamine biosynthesis, arginine => agmatine => putrescine => spermidine","Pathway modules","Amino acid metabolism","Polyamine biosynthesis"
"M00134","Polyamine biosynthesis, arginine => ornithine => putrescine",0.5,0.5,0.5,0.5,0.5,0.5,FALSE,0,TRUE,"Polyamine biosynthesis, arginine => ornithine => putrescine","Pathway modules","Amino acid metabolism","Polyamine biosynthesis"
"M00134","Polyamine biosynthesis, arginine => ornithine => putrescine",0.5,0.5,0.5,0.5,0.5,0.5,FALSE,0,TRUE,"Polyamine biosynthesis, arginine => ornithine => putrescine","Pathway modules","Amino acid metabolism","Polyamine biosynthesis"
"M00134","Polyamine biosynthesis, arginine => ornithine => putrescine",0.5,0.5,0.5,0.5,0.5,0.5,FALSE,0,TRUE,"Polyamine biosynthesis, arginine => ornithine => putrescine","Pathway modules","Amino acid metabolism","Polyamine biosynthesis"
"M00136","GABA biosynthesis, prokaryotes, putrescine => GABA",0.5,0.5,0.5,0.5,0.5,0.5,FALSE,0,TRUE,"GABA biosynthesis, prokaryotes, putrescine => GABA","Pathway modules","Amino acid metabolism","Polyamine biosynthesis"
"M00136","GABA biosynthesis, prokaryotes, putrescine => GABA",0.5,0.5,0.5,0.5,0.5,0.5,FALSE,0,TRUE,"GABA biosynthesis, prokaryotes, putrescine => GABA","Pathway modules","Amino acid metabolism","Polyamine biosynthesis"
"M00136","GABA biosynthesis, prokaryotes, putrescine => GABA",0.5,0.5,0.5,0.5,0.5,0.5,FALSE,0,TRUE,"GABA biosynthesis, prokaryotes, putrescine => GABA","Pathway modules","Amino acid metabolism","Polyamine biosynthesis"
"M00026","Histidine biosynthesis, PRPP => histidine",1,1,1,1,1,1,FALSE,0,TRUE,"Histidine biosynthesis, PRPP => histidine","Pathway modules","Amino acid metabolism","Histidine metabolism"
"M00026","Histidine biosynthesis, PRPP => histidine",1,1,1,1,1,1,FALSE,0,TRUE,"Histidine biosynthesis, PRPP => histidine","Pathway modules","Amino acid metabolism","Histidine metabolism"
"M00026","Histidine biosynthesis, PRPP => histidine",1,1,1,1,1,1,FALSE,0,TRUE,"Histidine biosynthesis, PRPP => histidine","Pathway modules","Amino acid metabolism","Histidine metabolism"
"M00045","Histidine degradation, histidine => N-formiminoglutamate => glutamate",1,1,1,1,1,1,FALSE,0,TRUE,"Histidine degradation, histidine => N-formiminoglutamate => glutamate","Pathway modules","Amino acid metabolism","Histidine metabolism"
"M00045","Histidine degradation, histidine => N-formiminoglutamate => glutamate",1,1,1,1,1,1,FALSE,0,TRUE,"Histidine degradation, histidine => N-formiminoglutamate => glutamate","Pathway modules","Amino acid metabolism","Histidine metabolism"
"M00045","Histidine degradation, histidine => N-formiminoglutamate => glutamate",1,1,1,1,1,1,FALSE,0,TRUE,"Histidine degradation, histidine => N-formiminoglutamate => glutamate","Pathway modules","Amino acid metabolism","Histidine metabolism"
"M00022","Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate",1,1,1,1,1,1,FALSE,0,TRUE,"Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate","Pathway modules","Amino acid metabolism","Aromatic amino acid metabolism"
"M00022","Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate",1,1,1,1,1,1,FALSE,0,TRUE,"Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate","Pathway modules","Amino acid metabolism","Aromatic amino acid metabolism"
"M00022","Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate",1,1,1,1,1,1,FALSE,0,TRUE,"Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate","Pathway modules","Amino acid metabolism","Aromatic amino acid metabolism"
"M00023","Tryptophan biosynthesis, chorismate => tryptophan",1,1,1,1,1,1,FALSE,0,TRUE,"Tryptophan biosynthesis, chorismate => tryptophan","Pathway modules","Amino acid metabolism","Aromatic amino acid metabolism"
"M00023","Tryptophan biosynthesis, chorismate => tryptophan",1,1,1,1,1,1,FALSE,0,TRUE,"Tryptophan biosynthesis, chorismate => tryptophan","Pathway modules","Amino acid metabolism","Aromatic amino acid metabolism"
"M00023","Tryptophan biosynthesis, chorismate => tryptophan",1,1,1,1,1,1,FALSE,0,TRUE,"Tryptophan biosynthesis, chorismate => tryptophan","Pathway modules","Amino acid metabolism","Aromatic amino acid metabolism"
"M00024","Phenylalanine biosynthesis, chorismate => phenylpyruvate => phenylalanine",1,1,1,1,1,1,FALSE,0,TRUE,"Phenylalanine biosynthesis, chorismate => phenylpyruvate => phenylalanine","Pathway modules","Amino acid metabolism","Aromatic amino acid metabolism"
"M00024","Phenylalanine biosynthesis, chorismate => phenylpyruvate => phenylalanine",1,1,1,1,1,1,FALSE,0,TRUE,"Phenylalanine biosynthesis, chorismate => phenylpyruvate => phenylalanine","Pathway modules","Amino acid metabolism","Aromatic amino acid metabolism"
"M00024","Phenylalanine biosynthesis, chorismate => phenylpyruvate => phenylalanine",1,1,1,1,1,1,FALSE,0,TRUE,"Phenylalanine biosynthesis, chorismate => phenylpyruvate => phenylalanine","Pathway modules","Amino acid metabolism","Aromatic amino acid metabolism"
"M00025","Tyrosine biosynthesis, chorismate => HPP => tyrosine",1,1,1,1,1,1,FALSE,0,TRUE,"Tyrosine biosynthesis, chorismate => HPP => tyrosine","Pathway modules","Amino acid metabolism","Aromatic amino acid metabolism"
"M00025","Tyrosine biosynthesis, chorismate => HPP => tyrosine",1,1,1,1,1,1,FALSE,0,TRUE,"Tyrosine biosynthesis, chorismate => HPP => tyrosine","Pathway modules","Amino acid metabolism","Aromatic amino acid metabolism"
"M00025","Tyrosine biosynthesis, chorismate => HPP => tyrosine",1,1,1,1,1,1,FALSE,0,TRUE,"Tyrosine biosynthesis, chorismate => HPP => tyrosine","Pathway modules","Amino acid metabolism","Aromatic amino acid metabolism"
"M00040","Tyrosine biosynthesis, chorismate => arogenate => tyrosine",0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,FALSE,0,TRUE,"Tyrosine biosynthesis, chorismate => arogenate => tyrosine","Pathway modules","Amino acid metabolism","Aromatic amino acid metabolism"
"M00040","Tyrosine biosynthesis, chorismate => arogenate => tyrosine",0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,FALSE,0,TRUE,"Tyrosine biosynthesis, chorismate => arogenate => tyrosine","Pathway modules","Amino acid metabolism","Aromatic amino acid metabolism"
"M00040","Tyrosine biosynthesis, chorismate => arogenate => tyrosine",0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,FALSE,0,TRUE,"Tyrosine biosynthesis, chorismate => arogenate => tyrosine","Pathway modules","Amino acid metabolism","Aromatic amino acid metabolism"
"M00044","Tyrosine degradation, tyrosine => homogentisate",1,1,1,1,1,1,FALSE,0,TRUE,"Tyrosine degradation, tyrosine => homogentisate","Pathway modules","Amino acid metabolism","Aromatic amino acid metabolism"
"M00044","Tyrosine degradation, tyrosine => homogentisate",1,1,1,1,1,1,FALSE,0,TRUE,"Tyrosine degradation, tyrosine => homogentisate","Pathway modules","Amino acid metabolism","Aromatic amino acid metabolism"
"M00044","Tyrosine degradation, tyrosine => homogentisate",1,1,1,1,1,1,FALSE,0,TRUE,"Tyrosine degradation, tyrosine => homogentisate","Pathway modules","Amino acid metabolism","Aromatic amino acid metabolism"
"M00936","Melatonin biosynthesis, plants, tryptophan => serotonin => melatonin",0.25,0.25,0.25,0.25,0.25,0.25,FALSE,0,TRUE,"Melatonin biosynthesis, plants, tryptophan => serotonin => melatonin","Pathway modules","Amino acid metabolism","Aromatic amino acid metabolism"
"M00936","Melatonin biosynthesis, plants, tryptophan => serotonin => melatonin",0.25,0.25,0.25,0.25,0.25,0.25,FALSE,0,TRUE,"Melatonin biosynthesis, plants, tryptophan => serotonin => melatonin","Pathway modules","Amino acid metabolism","Aromatic amino acid metabolism"
"M00936","Melatonin biosynthesis, plants, tryptophan => serotonin => melatonin",0.25,0.25,0.25,0.25,0.25,0.25,FALSE,0,TRUE,"Melatonin biosynthesis, plants, tryptophan => serotonin => melatonin","Pathway modules","Amino acid metabolism","Aromatic amino acid metabolism"
"M00027","GABA (gamma-Aminobutyrate) shunt",0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,FALSE,0,TRUE,"GABA (gamma-Aminobutyrate) shunt","Pathway modules","Amino acid metabolism","Other amino acid metabolism"
"M00027","GABA (gamma-Aminobutyrate) shunt",0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,FALSE,0,TRUE,"GABA (gamma-Aminobutyrate) shunt","Pathway modules","Amino acid metabolism","Other amino acid metabolism"
"M00027","GABA (gamma-Aminobutyrate) shunt",0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,FALSE,0,TRUE,"GABA (gamma-Aminobutyrate) shunt","Pathway modules","Amino acid metabolism","Other amino acid metabolism"
"M00118","Glutathione biosynthesis, glutamate => glutathione",1,1,1,1,1,1,FALSE,0,TRUE,"Glutathione biosynthesis, glutamate => glutathione","Pathway modules","Amino acid metabolism","Other amino acid metabolism"
"M00118","Glutathione biosynthesis, glutamate => glutathione",1,1,1,1,1,1,FALSE,0,TRUE,"Glutathione biosynthesis, glutamate => glutathione","Pathway modules","Amino acid metabolism","Other amino acid metabolism"
"M00118","Glutathione biosynthesis, glutamate => glutathione",1,1,1,1,1,1,FALSE,0,TRUE,"Glutathione biosynthesis, glutamate => glutathione","Pathway modules","Amino acid metabolism","Other amino acid metabolism"
"M00892","UDP-GlcNAc biosynthesis, eukaryotes, Fru-6P => UDP-GlcNAc",0.25,0.25,0.25,0.25,0.25,0.25,FALSE,0,TRUE,"UDP-GlcNAc biosynthesis, eukaryotes, Fru-6P => UDP-GlcNAc","Pathway modules","Glycan metabolism","Nucleotide sugar biosynthesis"
"M00892","UDP-GlcNAc biosynthesis, eukaryotes, Fru-6P => UDP-GlcNAc",0.25,0.25,0.25,0.25,0.25,0.25,FALSE,0,TRUE,"UDP-GlcNAc biosynthesis, eukaryotes, Fru-6P => UDP-GlcNAc","Pathway modules","Glycan metabolism","Nucleotide sugar biosynthesis"
"M00892","UDP-GlcNAc biosynthesis, eukaryotes, Fru-6P => UDP-GlcNAc",0.25,0.25,0.25,0.25,0.25,0.25,FALSE,0,TRUE,"UDP-GlcNAc biosynthesis, eukaryotes, Fru-6P => UDP-GlcNAc","Pathway modules","Glycan metabolism","Nucleotide sugar biosynthesis"
"M00909","UDP-GlcNAc biosynthesis, prokaryotes, Fru-6P => UDP-GlcNAc",1,1,1,1,1,1,FALSE,0,TRUE,"UDP-GlcNAc biosynthesis, prokaryotes, Fru-6P => UDP-GlcNAc","Pathway modules","Glycan metabolism","Nucleotide sugar biosynthesis"
"M00909","UDP-GlcNAc biosynthesis, prokaryotes, Fru-6P => UDP-GlcNAc",1,1,1,1,1,1,FALSE,0,TRUE,"UDP-GlcNAc biosynthesis, prokaryotes, Fru-6P => UDP-GlcNAc","Pathway modules","Glycan metabolism","Nucleotide sugar biosynthesis"
"M00909","UDP-GlcNAc biosynthesis, prokaryotes, Fru-6P => UDP-GlcNAc",1,1,1,1,1,1,FALSE,0,TRUE,"UDP-GlcNAc biosynthesis, prokaryotes, Fru-6P => UDP-GlcNAc","Pathway modules","Glycan metabolism","Nucleotide sugar biosynthesis"
"M01002","UDP-GalNAc biosynthesis, Fru-6P => UDP-GalNAc",0.25,0.25,0.25,0.25,0.25,0.25,FALSE,0,TRUE,"UDP-GalNAc biosynthesis, Fru-6P => UDP-GalNAc","Pathway modules","Glycan metabolism","Nucleotide sugar biosynthesis"
"M01002","UDP-GalNAc biosynthesis, Fru-6P => UDP-GalNAc",0.25,0.25,0.25,0.25,0.25,0.25,FALSE,0,TRUE,"UDP-GalNAc biosynthesis, Fru-6P => UDP-GalNAc","Pathway modules","Glycan metabolism","Nucleotide sugar biosynthesis"
"M01002","UDP-GalNAc biosynthesis, Fru-6P => UDP-GalNAc",0.25,0.25,0.25,0.25,0.25,0.25,FALSE,0,TRUE,"UDP-GalNAc biosynthesis, Fru-6P => UDP-GalNAc","Pathway modules","Glycan metabolism","Nucleotide sugar biosynthesis"
"M00996","UDP-MurNAc biosynthesis, anhMurNAc => UDP-MurNAc",1,1,1,1,1,1,FALSE,0,TRUE,"UDP-MurNAc biosynthesis, anhMurNAc => UDP-MurNAc","Pathway modules","Glycan metabolism","Nucleotide sugar biosynthesis"
"M00996","UDP-MurNAc biosynthesis, anhMurNAc => UDP-MurNAc",1,1,1,1,1,1,FALSE,0,TRUE,"UDP-MurNAc biosynthesis, anhMurNAc => UDP-MurNAc","Pathway modules","Glycan metabolism","Nucleotide sugar biosynthesis"
"M00996","UDP-MurNAc biosynthesis, anhMurNAc => UDP-MurNAc",1,1,1,1,1,1,FALSE,0,TRUE,"UDP-MurNAc biosynthesis, anhMurNAc => UDP-MurNAc","Pathway modules","Glycan metabolism","Nucleotide sugar biosynthesis"
"M00995","UDP-MurNAc biosynthesis, Fru-6P => UDP-MurNAc",1,1,1,1,1,1,FALSE,0,TRUE,"UDP-MurNAc biosynthesis, Fru-6P => UDP-MurNAc","Pathway modules","Glycan metabolism","Nucleotide sugar biosynthesis"
"M00995","UDP-MurNAc biosynthesis, Fru-6P => UDP-MurNAc",1,1,1,1,1,1,FALSE,0,TRUE,"UDP-MurNAc biosynthesis, Fru-6P => UDP-MurNAc","Pathway modules","Glycan metabolism","Nucleotide sugar biosynthesis"
"M00995","UDP-MurNAc biosynthesis, Fru-6P => UDP-MurNAc",1,1,1,1,1,1,FALSE,0,TRUE,"UDP-MurNAc biosynthesis, Fru-6P => UDP-MurNAc","Pathway modules","Glycan metabolism","Nucleotide sugar biosynthesis"
"M00549","UDP-Glc biosynthesis, Glc => UDP-Glc",1,1,1,1,1,1,FALSE,0,TRUE,"UDP-Glc biosynthesis, Glc => UDP-Glc","Pathway modules","Glycan metabolism","Nucleotide sugar biosynthesis"
"M00549","UDP-Glc biosynthesis, Glc => UDP-Glc",1,1,1,1,1,1,FALSE,0,TRUE,"UDP-Glc biosynthesis, Glc => UDP-Glc","Pathway modules","Glycan metabolism","Nucleotide sugar biosynthesis"
"M00549","UDP-Glc biosynthesis, Glc => UDP-Glc",1,1,1,1,1,1,FALSE,0,TRUE,"UDP-Glc biosynthesis, Glc => UDP-Glc","Pathway modules","Glycan metabolism","Nucleotide sugar biosynthesis"
"M01004","UDP-Galf biosynthesis, UDP-Glc => UDP-Galf",1,1,1,1,1,1,FALSE,0,TRUE,"UDP-Galf biosynthesis, UDP-Glc => UDP-Galf","Pathway modules","Glycan metabolism","Nucleotide sugar biosynthesis"
"M01004","UDP-Galf biosynthesis, UDP-Glc => UDP-Galf",1,1,1,1,1,1,FALSE,0,TRUE,"UDP-Galf biosynthesis, UDP-Glc => UDP-Galf","Pathway modules","Glycan metabolism","Nucleotide sugar biosynthesis"
"M01004","UDP-Galf biosynthesis, UDP-Glc => UDP-Galf",1,1,1,1,1,1,FALSE,0,TRUE,"UDP-Galf biosynthesis, UDP-Glc => UDP-Galf","Pathway modules","Glycan metabolism","Nucleotide sugar biosynthesis"
"M00997","UDP-Xyl/L-Ara biosynthesis, UDP-Glc => UDP-Xyl => UDP-L-Ala",0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,FALSE,0,TRUE,"UDP-Xyl/L-Ara biosynthesis, UDP-Glc => UDP-Xyl => UDP-L-Ala","Pathway modules","Glycan metabolism","Nucleotide sugar biosynthesis"
"M00997","UDP-Xyl/L-Ara biosynthesis, UDP-Glc => UDP-Xyl => UDP-L-Ala",0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,FALSE,0,TRUE,"UDP-Xyl/L-Ara biosynthesis, UDP-Glc => UDP-Xyl => UDP-L-Ala","Pathway modules","Glycan metabolism","Nucleotide sugar biosynthesis"
"M00997","UDP-Xyl/L-Ara biosynthesis, UDP-Glc => UDP-Xyl => UDP-L-Ala",0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,FALSE,0,TRUE,"UDP-Xyl/L-Ara biosynthesis, UDP-Glc => UDP-Xyl => UDP-L-Ala","Pathway modules","Glycan metabolism","Nucleotide sugar biosynthesis"
"M00999","UDP-GlcA/GalA biosynthesis, UDP-Glc => UDP-GlcA => UDP-GalA",1,1,1,1,1,1,FALSE,0,TRUE,"UDP-GlcA/GalA biosynthesis, UDP-Glc => UDP-GlcA => UDP-GalA","Pathway modules","Glycan metabolism","Nucleotide sugar biosynthesis"
"M00999","UDP-GlcA/GalA biosynthesis, UDP-Glc => UDP-GlcA => UDP-GalA",1,1,1,1,1,1,FALSE,0,TRUE,"UDP-GlcA/GalA biosynthesis, UDP-Glc => UDP-GlcA => UDP-GalA","Pathway modules","Glycan metabolism","Nucleotide sugar biosynthesis"
"M00999","UDP-GlcA/GalA biosynthesis, UDP-Glc => UDP-GlcA => UDP-GalA",1,1,1,1,1,1,FALSE,0,TRUE,"UDP-GlcA/GalA biosynthesis, UDP-Glc => UDP-GlcA => UDP-GalA","Pathway modules","Glycan metabolism","Nucleotide sugar biosynthesis"
"M00554","UDP-Gal biosynthesis, Gal => UDP-Gal",1,1,1,1,1,1,FALSE,0,TRUE,"UDP-Gal biosynthesis, Gal => UDP-Gal","Pathway modules","Glycan metabolism","Nucleotide sugar biosynthesis"
"M00554","UDP-Gal biosynthesis, Gal => UDP-Gal",1,1,1,1,1,1,FALSE,0,TRUE,"UDP-Gal biosynthesis, Gal => UDP-Gal","Pathway modules","Glycan metabolism","Nucleotide sugar biosynthesis"
"M00554","UDP-Gal biosynthesis, Gal => UDP-Gal",1,1,1,1,1,1,FALSE,0,TRUE,"UDP-Gal biosynthesis, Gal => UDP-Gal","Pathway modules","Glycan metabolism","Nucleotide sugar biosynthesis"
"M01009","UDP-QuiNAc biosynthesis, UDP-GlcNAc => UDP-QuiNAc",1,1,1,1,1,1,FALSE,0,TRUE,"UDP-QuiNAc biosynthesis, UDP-GlcNAc => UDP-QuiNAc","Pathway modules","Glycan metabolism","Nucleotide sugar biosynthesis"
"M01009","UDP-QuiNAc biosynthesis, UDP-GlcNAc => UDP-QuiNAc",1,1,1,1,1,1,FALSE,0,TRUE,"UDP-QuiNAc biosynthesis, UDP-GlcNAc => UDP-QuiNAc","Pathway modules","Glycan metabolism","Nucleotide sugar biosynthesis"
"M01009","UDP-QuiNAc biosynthesis, UDP-GlcNAc => UDP-QuiNAc",1,1,1,1,1,1,FALSE,0,TRUE,"UDP-QuiNAc biosynthesis, UDP-GlcNAc => UDP-QuiNAc","Pathway modules","Glycan metabolism","Nucleotide sugar biosynthesis"
"M01032","UDP-D-FucNAc biosynthesis, UDP-GlcNAc => UDP-D-FucNAc",0.5,0.5,0.5,0.5,0.5,0.5,FALSE,0,TRUE,"UDP-D-FucNAc biosynthesis, UDP-GlcNAc => UDP-D-FucNAc","Pathway modules","Glycan metabolism","Nucleotide sugar biosynthesis"
"M01032","UDP-D-FucNAc biosynthesis, UDP-GlcNAc => UDP-D-FucNAc",0.5,0.5,0.5,0.5,0.5,0.5,FALSE,0,TRUE,"UDP-D-FucNAc biosynthesis, UDP-GlcNAc => UDP-D-FucNAc","Pathway modules","Glycan metabolism","Nucleotide sugar biosynthesis"
"M01032","UDP-D-FucNAc biosynthesis, UDP-GlcNAc => UDP-D-FucNAc",0.5,0.5,0.5,0.5,0.5,0.5,FALSE,0,TRUE,"UDP-D-FucNAc biosynthesis, UDP-GlcNAc => UDP-D-FucNAc","Pathway modules","Glycan metabolism","Nucleotide sugar biosynthesis"
"M01033","UDP-yelosamine biosynthesis, UDP-GlcNAc => UDP-yelosamine",0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,FALSE,0,TRUE,"UDP-yelosamine biosynthesis, UDP-GlcNAc => UDP-yelosamine","Pathway modules","Glycan metabolism","Nucleotide sugar biosynthesis"
"M01033","UDP-yelosamine biosynthesis, UDP-GlcNAc => UDP-yelosamine",0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,FALSE,0,TRUE,"UDP-yelosamine biosynthesis, UDP-GlcNAc => UDP-yelosamine","Pathway modules","Glycan metabolism","Nucleotide sugar biosynthesis"
"M01033","UDP-yelosamine biosynthesis, UDP-GlcNAc => UDP-yelosamine",0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,FALSE,0,TRUE,"UDP-yelosamine biosynthesis, UDP-GlcNAc => UDP-yelosamine","Pathway modules","Glycan metabolism","Nucleotide sugar biosynthesis"
"M01037","UDP-D-FucNAc4N biosynthesis, UDP-GlcNAc => UDP-D-FucNAc4N",0.5,0.5,0.5,0.5,0.5,0.5,FALSE,0,TRUE,"UDP-D-FucNAc4N biosynthesis, UDP-GlcNAc => UDP-D-FucNAc4N","Pathway modules","Glycan metabolism","Nucleotide sugar biosynthesis"
"M01037","UDP-D-FucNAc4N biosynthesis, UDP-GlcNAc => UDP-D-FucNAc4N",0.5,0.5,0.5,0.5,0.5,0.5,FALSE,0,TRUE,"UDP-D-FucNAc4N biosynthesis, UDP-GlcNAc => UDP-D-FucNAc4N","Pathway modules","Glycan metabolism","Nucleotide sugar biosynthesis"
"M01037","UDP-D-FucNAc4N biosynthesis, UDP-GlcNAc => UDP-D-FucNAc4N",0.5,0.5,0.5,0.5,0.5,0.5,FALSE,0,TRUE,"UDP-D-FucNAc4N biosynthesis, UDP-GlcNAc => UDP-D-FucNAc4N","Pathway modules","Glycan metabolism","Nucleotide sugar biosynthesis"
"M00063","CMP-KDO biosynthesis, ribulose-5P => CMP-KDO",1,1,1,1,1,1,FALSE,0,TRUE,"CMP-KDO biosynthesis, ribulose-5P => CMP-KDO","Pathway modules","Glycan metabolism","Nucleotide sugar biosynthesis"
"M00063","CMP-KDO biosynthesis, ribulose-5P => CMP-KDO",1,1,1,1,1,1,FALSE,0,TRUE,"CMP-KDO biosynthesis, ribulose-5P => CMP-KDO","Pathway modules","Glycan metabolism","Nucleotide sugar biosynthesis"
"M00063","CMP-KDO biosynthesis, ribulose-5P => CMP-KDO",1,1,1,1,1,1,FALSE,0,TRUE,"CMP-KDO biosynthesis, ribulose-5P => CMP-KDO","Pathway modules","Glycan metabolism","Nucleotide sugar biosynthesis"
"M01028","GDP-DDmanHep biosynthesis, sedoheptulose-7P => GDP-DDmanHep",0.5,0.5,0.5,0.5,0.5,0.5,FALSE,0,TRUE,"GDP-DDmanHep biosynthesis, sedoheptulose-7P => GDP-DDmanHep","Pathway modules","Glycan metabolism","Nucleotide sugar biosynthesis"
"M01028","GDP-DDmanHep biosynthesis, sedoheptulose-7P => GDP-DDmanHep",0.5,0.5,0.5,0.5,0.5,0.5,FALSE,0,TRUE,"GDP-DDmanHep biosynthesis, sedoheptulose-7P => GDP-DDmanHep","Pathway modules","Glycan metabolism","Nucleotide sugar biosynthesis"
"M01028","GDP-DDmanHep biosynthesis, sedoheptulose-7P => GDP-DDmanHep",0.5,0.5,0.5,0.5,0.5,0.5,FALSE,0,TRUE,"GDP-DDmanHep biosynthesis, sedoheptulose-7P => GDP-DDmanHep","Pathway modules","Glycan metabolism","Nucleotide sugar biosynthesis"
