gene_callers_id	source	accession	function	e_value
2189	Prokka:Prodigal	ureG	Urease accessory protein UreG	0
2190	Prokka:Prodigal			0
2191	Prokka:Prodigal	ddpF	putative D,D-dipeptide transport ATP-binding protein DdpF	0
2192	Prokka:Prodigal	cntD	Metal-staphylopine import system ATP-binding protein CntD	0
2193	Prokka:Prodigal	dppC_1	Dipeptide transport system permease protein DppC	0
2194	Prokka:Prodigal	gsiC_1	Glutathione transport system permease protein GsiC	0
2195	Prokka:Prodigal			0
2196	Prokka:Prodigal	hybE	Hydrogenase-2 operon protein HybE	0
2197	Prokka:Prodigal	hybD	Hydrogenase 2 maturation protease	0
2198	Prokka:Prodigal	hybC	Hydrogenase-2 large chain	0
2199	Prokka:Prodigal	hybB	putative Ni/Fe-hydrogenase 2 b-type cytochrome subunit	0
2200	Prokka:Prodigal			0
2201	Prokka:Prodigal	hybO	Hydrogenase-2 small chain	0
2202	Prokka:Prodigal			0
2203	Prokka:Prodigal			0
2204	Prokka:Prodigal	mshA_2	D-inositol-3-phosphate glycosyltransferase	0
2205	Prokka:Prodigal			0
2206	Prokka:Prodigal			0
2207	Prokka:Prodigal	dapH_1	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase	0
2208	Prokka:Prodigal			0
2209	Prokka:Prodigal			0
2210	Prokka:Prodigal			0
2211	Prokka:Prodigal			0
2212	Prokka:Prodigal			0
2213	Prokka:Prodigal			0
2214	Prokka:Prodigal			0
2215	Prokka:Prodigal			0
2216	Prokka:Prodigal			0
2217	Prokka:Prodigal	mshA_3	D-inositol-3-phosphate glycosyltransferase	0
2218	Prokka:Prodigal			0
2219	Prokka:Prodigal	wecA	UDP-N-acetylgalactosamine-undecaprenyl-phosphate N-acetylgalactosaminephosphotransferase	0
2220	Prokka:Prodigal	mshA_4	D-inositol-3-phosphate glycosyltransferase	0
2221	Prokka:Prodigal	rcsC_5	Sensor histidine kinase RcsC	0
2222	Prokka:Prodigal			0
2223	Prokka:Prodigal			0
2224	Prokka:Prodigal			0
2225	Prokka:Prodigal			0
2226	Prokka:Prodigal			0
2227	Prokka:Prodigal	rcsC_6	Sensor histidine kinase RcsC	0
2228	Prokka:Prodigal	pgrR_2	HTH-type transcriptional regulator PgrR	0
2229	Prokka:Prodigal		putative protein	0
2230	Prokka:Prodigal			0
2231	Prokka:Prodigal	nepI	Purine ribonucleoside efflux pump NepI	0
2232	Prokka:Prodigal			0
2233	Prokka:Prodigal			0
2234	Prokka:Prodigal	ydgI_2	Putative arginine/ornithine antiporter	0
2235	Prokka:Prodigal	fabG_4	3-oxoacyl-[acyl-carrier-protein] reductase FabG	0
2236	Prokka:Prodigal	mmsB	3-hydroxyisobutyrate dehydrogenase	0
2237	Prokka:Prodigal	caiD	Carnitinyl-CoA dehydratase	0
2238	Prokka:Prodigal	crt	Short-chain-enoyl-CoA hydratase	0
2239	Prokka:Prodigal	acdA	Acyl-CoA dehydrogenase	0
2240	Prokka:Prodigal	mmgC	Acyl-CoA dehydrogenase	0
2241	Prokka:Prodigal		Methylmalonyl-CoA carboxyltransferase 12S subunit	0
2242	Prokka:Prodigal		Crotonyl-CoA hydratase	0
2243	Prokka:Prodigal	accA1	Acetyl-/propionyl-coenzyme A carboxylase alpha chain	0
2244	Prokka:Prodigal	liuE	3-hydroxy-3-isohexenylglutaryl-CoA/hydroxy-methylglutaryl-CoA lyase	0
2245	Prokka:Prodigal	zntR_1	HTH-type transcriptional regulator ZntR	0
2246	Prokka:Prodigal			0
2247	Prokka:Prodigal			0
2248	Prokka:Prodigal	satP	Succinate-acetate/proton symporter SatP	0
2249	Prokka:Prodigal			0
2250	Prokka:Prodigal			0
2251	Prokka:Prodigal			0
2252	Prokka:Prodigal	mtfA	Protein MtfA	0
2253	Prokka:Prodigal	phnO	Aminoalkylphosphonate N-acetyltransferase	0
2254	Prokka:Prodigal	acp	Sodium/proton-dependent alanine carrier protein	0
2255	Prokka:Prodigal	fadB_1	Fatty acid oxidation complex subunit alpha	0
2256	Prokka:Prodigal			0
2257	Prokka:Prodigal	polC	DNA polymerase III PolC-type	0
2258	Prokka:Prodigal	yjcH	Inner membrane protein YjcH	0
2259	Prokka:Prodigal	actP	Cation/acetate symporter ActP	0
2260	Prokka:Prodigal			0
2261	Prokka:Prodigal			0
2262	Prokka:Prodigal			0
2263	Prokka:Prodigal			0
2264	Prokka:Prodigal			0
2265	Prokka:Prodigal			0
2266	Prokka:Prodigal			0
2267	Prokka:Prodigal			0
2268	Prokka:Prodigal			0
2269	Prokka:Prodigal			0
2270	Prokka:Prodigal			0
2271	Prokka:Prodigal			0
2272	Prokka:Prodigal			0
2273	Prokka:Prodigal			0
2274	Prokka:Prodigal			0
2275	Prokka:Prodigal			0
2276	Prokka:Prodigal			0
2277	Prokka:Prodigal		IS3 family transposase ISAs31	0
2278	Prokka:Prodigal		IS3 family transposase ISAs31	0
2279	Prokka:Prodigal			0
2280	Prokka:Prodigal			0
2281	Prokka:Prodigal			0
2282	Prokka:Prodigal			0
2283	Prokka:Prodigal			0
2284	Prokka:Prodigal			0
2285	Prokka:Prodigal			0
2286	Prokka:Prodigal	hns_2	DNA-binding protein H-NS	0
2287	Prokka:Prodigal			0
2288	Prokka:Prodigal			0
2289	Prokka:Prodigal			0
2290	Prokka:Prodigal	umuD	Protein UmuD	0
2291	Prokka:Prodigal	umuC	Protein UmuC	0
2292	Prokka:Prodigal			0
2293	Prokka:Prodigal			0
2294	Prokka:Prodigal			0
2295	Prokka:Prodigal	ybcO	Putative nuclease YbcO	0
2296	Prokka:Prodigal			0
2297	Prokka:Prodigal			0
2298	Prokka:Prodigal			0
2299	Prokka:Prodigal			0
2300	Prokka:Prodigal			0
2301	Prokka:Prodigal			0
2302	Prokka:Prodigal			0
2303	Prokka:Prodigal	ftsH_1	ATP-dependent zinc metalloprotease FtsH	0
2304	Prokka:Prodigal			0
2305	Prokka:Prodigal			0
2306	Prokka:Prodigal			0
2307	Prokka:Prodigal			0
2308	Prokka:Prodigal			0
2309	Prokka:Prodigal			0
2310	Prokka:Prodigal			0
2311	Prokka:Prodigal			0
2312	Prokka:Prodigal			0
2313	Prokka:Prodigal			0
2314	Prokka:Prodigal			0
2315	Prokka:Prodigal			0
2316	Prokka:Prodigal			0
2317	Prokka:Prodigal			0
2318	Prokka:Prodigal			0
2319	Prokka:Prodigal			0
2320	Prokka:Prodigal			0
2321	Prokka:Prodigal			0
2322	Prokka:Prodigal			0
2323	Prokka:Prodigal	intQ	Putative defective protein IntQ	0
2324	Prokka:Prodigal	ybiT	putative ABC transporter ATP-binding protein YbiT	0
2325	Prokka:Prodigal	ppiD	Peptidyl-prolyl cis-trans isomerase D	0
2326	Prokka:Prodigal	hupB	DNA-binding protein HU-beta	0
2327	Prokka:Prodigal	lon_2	Lon protease	0
2328	Prokka:Prodigal	clpX	ATP-dependent Clp protease ATP-binding subunit ClpX	0
2329	Prokka:Prodigal	clpP	ATP-dependent Clp protease proteolytic subunit	0
2330	Prokka:Prodigal	tig	Trigger factor	0
2331	Prokka:Prodigal	yccF	Inner membrane protein YccF	0
2332	Prokka:Prodigal	yfbR	5'-deoxynucleotidase YfbR	0
2333	Prokka:Prodigal	lolE	Lipoprotein-releasing system transmembrane protein LolE	0
2334	Prokka:Prodigal	lolD_1	Lipoprotein-releasing system ATP-binding protein LolD	0
2335	Prokka:Prodigal	lolC	Lipoprotein-releasing system transmembrane protein LolC	0
2336	Prokka:Prodigal			0
2337	Prokka:Prodigal	mfd	Transcription-repair-coupling factor	0
2338	Prokka:Prodigal	fbp	Fructose-1,6-bisphosphatase class 1	0
2339	Prokka:Prodigal	oppA_1	Periplasmic oligopeptide-binding protein	0
2340	Prokka:Prodigal			0
2341	Prokka:Prodigal			0
2342	Prokka:Prodigal	sixA	Phosphohistidine phosphatase SixA	0
2343	Prokka:Prodigal	ptrA	Protease 3	0
2344	Prokka:Prodigal	tpm	Thiopurine S-methyltransferase	0
2345	Prokka:Prodigal			0
2346	Prokka:Prodigal	gdhI	Glucose 1-dehydrogenase 1	0
2347	Prokka:Prodigal	ada	Bifunctional transcriptional activator/DNA repair enzyme Ada	0
2348	Prokka:Prodigal			0
2349	Prokka:Prodigal			0
2350	Prokka:Prodigal	guaA	GMP synthase [glutamine-hydrolyzing]	0
2351	Prokka:Prodigal	guaB	Inosine-5'-monophosphate dehydrogenase	0
2352	Prokka:Prodigal			0
2353	Prokka:Prodigal			0
2354	Prokka:Prodigal	xseA	Exodeoxyribonuclease 7 large subunit	0
2355	Prokka:Prodigal	mngR_1	Mannosyl-D-glycerate transport/metabolism system repressor MngR	0
2356	Prokka:Prodigal	mngA	PTS system 2-O-alpha-mannosyl-D-glycerate-specific EIIABC component	0
2357	Prokka:Prodigal	mngB	Mannosylglycerate hydrolase	0
2358	Prokka:Prodigal	ddl	D-alanine--D-alanine ligase	0
2359	Prokka:Prodigal			0
2360	Prokka:Prodigal	gpx1	Hydroperoxy fatty acid reductase gpx1	0
2361	Prokka:Prodigal	rhlE_4	ATP-dependent RNA helicase RhlE	0
2362	Prokka:Prodigal	chuW	Anaerobilin synthase	0
2363	Prokka:Prodigal			0
2364	Prokka:Prodigal	aroG	Phospho-2-dehydro-3-deoxyheptonate aldolase, Phe-sensitive	0
2365	Prokka:Prodigal	aroA	3-phosphoshikimate 1-carboxyvinyltransferase	0
2366	Prokka:Prodigal	serC	Phosphoserine aminotransferase	0
2367	Prokka:Prodigal	etfA	Electron transfer flavoprotein subunit alpha	0
2368	Prokka:Prodigal	etfB	Electron transfer flavoprotein subunit beta	0
2369	Prokka:Prodigal		Electron transfer flavoprotein-ubiquinone oxidoreductase	0
2370	Prokka:Prodigal	corA	Magnesium transport protein CorA	0
2371	Prokka:Prodigal			0
2372	Prokka:Prodigal			0
2373	Prokka:Prodigal	yceB_1	putative lipoprotein YceB	0
2374	Prokka:Prodigal			0
2375	Prokka:Prodigal	glgC_3	Glucose-1-phosphate adenylyltransferase	0
2376	Prokka:Prodigal			0
2377	Prokka:Prodigal			0
2378	Prokka:Prodigal			0
2379	Prokka:Prodigal	gsk	Inosine-guanosine kinase	0
2380	Prokka:Prodigal			0
2381	Prokka:Prodigal	hemH	Ferrochelatase	0
2382	Prokka:Prodigal	adk	Adenylate kinase	0
2383	Prokka:Prodigal			0
2384	Prokka:Prodigal	purF	Amidophosphoribosyltransferase	0
2385	Prokka:Prodigal	cvpA	Colicin V production protein	0
2386	Prokka:Prodigal	serS	Serine--tRNA ligase	0
2387	Prokka:Prodigal			0
2388	Prokka:Prodigal	rarA	Replication-associated recombination protein A	0
2389	Prokka:Prodigal	lolA	Outer-membrane lipoprotein carrier protein	0
2390	Prokka:Prodigal			0
2391	Prokka:Prodigal	lrp_2	Leucine-responsive regulatory protein	0
2392	Prokka:Prodigal	ald	Alanine dehydrogenase	0
2393	Prokka:Prodigal	trxB	Thioredoxin reductase	0
2394	Prokka:Prodigal	pleD	Response regulator PleD	0
2395	Prokka:Prodigal			0
2396	Prokka:Prodigal	aat	Leucyl/phenylalanyl-tRNA--protein transferase	0
2397	Prokka:Prodigal	bpt	Aspartate/glutamate leucyltransferase	0
2398	Prokka:Prodigal	infA	Translation initiation factor IF-1	0
2399	Prokka:Prodigal	clpA	ATP-dependent Clp protease ATP-binding subunit ClpA	0
2400	Prokka:Prodigal	clpS	ATP-dependent Clp protease adapter protein ClpS	0
2401	Prokka:Prodigal	cspD	Cold shock-like protein CspD	0
2402	Prokka:Prodigal	folD	Bifunctional protein FolD protein	0
2403	Prokka:Prodigal	rstA	Transcriptional regulatory protein RstA	0
2404	Prokka:Prodigal	rstB	Sensor protein RstB	0
2405	Prokka:Prodigal			0
2406	Prokka:Prodigal	mprF	Phosphatidylglycerol lysyltransferase	0
2407	Prokka:Prodigal			0
2408	Prokka:Prodigal	ybjN	putative protein YbjN	0
2409	Prokka:Prodigal			0
2410	Prokka:Prodigal	tdk	Thymidine kinase	0
2411	Prokka:Prodigal			0
2412	Prokka:Prodigal	hns_3	DNA-binding protein H-NS	0
2413	Prokka:Prodigal	yvqK_2	Corrinoid adenosyltransferase	0
2414	Prokka:Prodigal			0
2415	Prokka:Prodigal	queE	7-carboxy-7-deazaguanine synthase	0
2416	Prokka:Prodigal	queC	7-cyano-7-deazaguanine synthase	0
2417	Prokka:Prodigal			0
2418	Prokka:Prodigal			0
2419	Prokka:Prodigal	pyrF	Orotidine 5'-phosphate decarboxylase	0
2420	Prokka:Prodigal	lapB	Lipopolysaccharide assembly protein B	0
2421	Prokka:Prodigal	lapA	Lipopolysaccharide assembly protein A	0
2422	Prokka:Prodigal	ihfB	Integration host factor subunit beta	0
2423	Prokka:Prodigal	rpsA	30S ribosomal protein S1	0
2424	Prokka:Prodigal	cmk	Cytidylate kinase	0
2425	Prokka:Prodigal	ribA	GTP cyclohydrolase-2	0
2426	Prokka:Prodigal	cysB_1	HTH-type transcriptional regulator CysB	0
2427	Prokka:Prodigal	cynR_3	HTH-type transcriptional regulator CynR	0
2428	Prokka:Prodigal	ynfM	Inner membrane transport protein YnfM	0
2429	Prokka:Prodigal			0
2430	Prokka:Prodigal			0
2431	Prokka:Prodigal	frp	NADPH-flavin oxidoreductase	0
2432	Prokka:Prodigal	abgT	p-aminobenzoyl-glutamate transport protein	0
2433	Prokka:Prodigal			0
2434	Prokka:Prodigal	pgrR_3	HTH-type transcriptional regulator PgrR	0
2435	Prokka:Prodigal	cheB_1	Protein-glutamate methylesterase/protein-glutamine glutaminase	0
2436	Prokka:Prodigal			0
2437	Prokka:Prodigal	ltaA	L-allo-threonine aldolase	0
2438	Prokka:Prodigal			0
2439	Prokka:Prodigal			0
2440	Prokka:Prodigal	ydhF	Oxidoreductase YdhF	0
2441	Prokka:Prodigal			0
2442	Prokka:Prodigal			0
2443	Prokka:Prodigal	glnQ_2	Glutamine transport ATP-binding protein GlnQ	0
2444	Prokka:Prodigal	glnM_2	putative glutamine ABC transporter permease protein GlnM	0
2445	Prokka:Prodigal	fliY_2	L-cystine-binding protein FliY	0
2446	Prokka:Prodigal			0
2447	Prokka:Prodigal	mepA_2	Penicillin-insensitive murein endopeptidase	0
2448	Prokka:Prodigal	lemA	Protein LemA	0
2449	Prokka:Prodigal			0
2450	Prokka:Prodigal			0
2451	Prokka:Prodigal	pomA_1	Chemotaxis protein PomA	0
2452	Prokka:Prodigal	motB	Motility protein B	0
2453	Prokka:Prodigal	ndhC	NAD(P)H-quinone oxidoreductase subunit 3	0
2454	Prokka:Prodigal	nuoB	NADH-quinone oxidoreductase subunit B	0
2455	Prokka:Prodigal	nuoC	NADH-quinone oxidoreductase subunit C/D	0
2456	Prokka:Prodigal	nuoE	NADH-quinone oxidoreductase subunit E	0
2457	Prokka:Prodigal	nuoF	NADH-quinone oxidoreductase subunit F	0
2458	Prokka:Prodigal	nuoG	NADH-quinone oxidoreductase subunit G	0
2459	Prokka:Prodigal	nuoH	NADH-quinone oxidoreductase subunit H	0
2460	Prokka:Prodigal	nuoI	NADH-quinone oxidoreductase subunit I	0
2461	Prokka:Prodigal	nuoJ	NADH-quinone oxidoreductase subunit J	0
2462	Prokka:Prodigal	nuoK	NADH-quinone oxidoreductase subunit K	0
2463	Prokka:Prodigal	nuoL	NADH-quinone oxidoreductase subunit L	0
2464	Prokka:Prodigal	nuoM	NADH-quinone oxidoreductase subunit M	0
2465	Prokka:Prodigal	nuoN	NADH-quinone oxidoreductase subunit N	0
2466	Prokka:Prodigal			0
2467	Prokka:Prodigal			0
2468	Prokka:Prodigal			0
2469	Prokka:Prodigal	purL	Phosphoribosylformylglycinamidine synthase	0
2470	Prokka:Prodigal	mltF_3	Membrane-bound lytic murein transglycosylase F	0
2471	Prokka:Prodigal			0
2472	Prokka:Prodigal	yfgJ	putative protein YfgJ	0
2473	Prokka:Prodigal	der	GTPase Der	0
2474	Prokka:Prodigal	bamB	Outer membrane protein assembly factor BamB	0
2475	Prokka:Prodigal			0
2476	Prokka:Prodigal	hisS	Histidine--tRNA ligase	0
2477	Prokka:Prodigal	ispG	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)	0
2478	Prokka:Prodigal	rodZ	Cytoskeleton protein RodZ	0
2479	Prokka:Prodigal	bepA_2	Beta-barrel assembly-enhancing protease	0
2480	Prokka:Prodigal	rlmN	Dual-specificity RNA methyltransferase RlmN	0
2481	Prokka:Prodigal	ndk	Nucleoside diphosphate kinase	0
2482	Prokka:Prodigal	pepB_1	Peptidase B	0
2483	Prokka:Prodigal	pepB_2	Peptidase B	0
2484	Prokka:Prodigal	fdx	2Fe-2S ferredoxin	0
2485	Prokka:Prodigal	hscA	Chaperone protein HscA	0
2486	Prokka:Prodigal	hscB	Co-chaperone protein HscB 	0
2487	Prokka:Prodigal	iscA	Iron-binding protein IscA	0
2488	Prokka:Prodigal	iscU	Iron-sulfur cluster assembly scaffold protein IscU	0
2489	Prokka:Prodigal	iscS	Cysteine desulfurase IscS	0
2490	Prokka:Prodigal	iscR	HTH-type transcriptional regulator IscR	0
2491	Prokka:Prodigal	trmJ	tRNA (cytidine/uridine-2'-O-)-methyltransferase TrmJ	0
2492	Prokka:Prodigal			0
2493	Prokka:Prodigal	ubiJ_1	Ubiquinone biosynthesis accessory factor UbiJ	0
2494	Prokka:Prodigal	yhbU	putative protease YhbU	0
2495	Prokka:Prodigal			0
2496	Prokka:Prodigal		IS3 family transposase ISAs31	0
2497	Prokka:Prodigal		IS3 family transposase ISAs31	0
2498	Prokka:Prodigal	nlpI	Lipoprotein NlpI	0
2499	Prokka:Prodigal	glpE_2	Thiosulfate sulfurtransferase GlpE	0
2500	Prokka:Prodigal	secF_2	Protein translocase subunit SecF	0
2501	Prokka:Prodigal	secD_2	Protein translocase subunit SecD	0
2502	Prokka:Prodigal	yajC	Sec translocon accessory complex subunit YajC	0
2503	Prokka:Prodigal	tgt	Queuine tRNA-ribosyltransferase	0
2504	Prokka:Prodigal	queA	S-adenosylmethionine:tRNA ribosyltransferase-isomerase	0
2505	Prokka:Prodigal	IMPDH	Inosine-5'-monophosphate dehydrogenase	0
2506	Prokka:Prodigal	ahpC_1	Alkyl hydroperoxide reductase C	0
2507	Prokka:Prodigal	ahpF	NADH dehydrogenase	0
2508	Prokka:Prodigal		26 kDa periplasmic immunogenic protein	0
2509	Prokka:Prodigal			0
2510	Prokka:Prodigal			0
2511	Prokka:Prodigal			0
2512	Prokka:Prodigal			0
2513	Prokka:Prodigal	bepC	Outer membrane efflux protein BepC	0
2514	Prokka:Prodigal	prsE	Type I secretion system membrane fusion protein PrsE	0
2515	Prokka:Prodigal	apxIB	Toxin RTX-I translocation ATP-binding protein	0
2516	Prokka:Prodigal			0
2517	Prokka:Prodigal	gltB	Glutamate synthase [NADPH] large chain	0
2518	Prokka:Prodigal	gltD	Glutamate synthase [NADPH] small chain	0
2519	Prokka:Prodigal		Catechol O-methyltransferase	0
2520	Prokka:Prodigal	rhlE_5	ATP-dependent RNA helicase RhlE	0
2521	Prokka:Prodigal			0
2522	Prokka:Prodigal			0
2523	Prokka:Prodigal	feoB	Fe(2+) transporter FeoB	0
2524	Prokka:Prodigal			0
2525	Prokka:Prodigal	yciH	putative protein YciH	0
2526	Prokka:Prodigal	mneA	Putative manganese exporter	0
2527	Prokka:Prodigal			0
2528	Prokka:Prodigal			0
2529	Prokka:Prodigal			0
2530	Prokka:Prodigal			0
2531	Prokka:Prodigal			0
2532	Prokka:Prodigal			0
2533	Prokka:Prodigal			0
2534	Prokka:Prodigal	rep_2	ATP-dependent DNA helicase Rep	0
2535	Prokka:Prodigal	cysS	Cysteine--tRNA ligase	0
2536	Prokka:Prodigal	ppiB_2	Peptidyl-prolyl cis-trans isomerase B	0
2537	Prokka:Prodigal			0
2538	Prokka:Prodigal	lpxH	UDP-2,3-diacylglucosamine hydrolase	0
2539	Prokka:Prodigal			0
2540	Prokka:Prodigal	sasA_3	Adaptive-response sensory-kinase SasA	0
2541	Prokka:Prodigal	tctD	Transcriptional regulatory protein tctD	0
2542	Prokka:Prodigal			0
2543	Prokka:Prodigal			0
2544	Prokka:Prodigal			0
2545	Prokka:Prodigal	nagL	Maleylpyruvate isomerase	0
2546	Prokka:Prodigal			0
2547	Prokka:Prodigal	hmgA	Homogentisate 1,2-dioxygenase	0
2548	Prokka:Prodigal	hpd	4-hydroxyphenylpyruvate dioxygenase	0
2549	Prokka:Prodigal			0
2550	Prokka:Prodigal		putative RNA pseudouridine synthase	0
2551	Prokka:Prodigal	hisM	Histidine transport system permease protein HisM	0
2552	Prokka:Prodigal	hisQ	Histidine transport system permease protein HisQ	0
2553	Prokka:Prodigal	argT_1	Lysine/arginine/ornithine-binding periplasmic protein	0
2554	Prokka:Prodigal	occP	Octopine permease ATP-binding protein P	0
2555	Prokka:Prodigal	lysO	Lysine exporter LysO	0
2556	Prokka:Prodigal	iadA	Isoaspartyl dipeptidase	0
2557	Prokka:Prodigal	argT_2	Lysine/arginine/ornithine-binding periplasmic protein	0
2558	Prokka:Prodigal	acpH	Acyl carrier protein phosphodiesterase	0
2559	Prokka:Prodigal			0
2560	Prokka:Prodigal	yfgD	putative protein YfgD	0
2561	Prokka:Prodigal	resA_1	Thiol-disulfide oxidoreductase ResA	0
2562	Prokka:Prodigal	bepA_3	Beta-barrel assembly-enhancing protease	0
2563	Prokka:Prodigal			0
2564	Prokka:Prodigal			0
2565	Prokka:Prodigal			0
2566	Prokka:Prodigal	dhaA	Haloalkane dehalogenase	0
2567	Prokka:Prodigal		Polyphosphate:ADP phosphotransferase	0
2568	Prokka:Prodigal	malK	Maltose/maltodextrin import ATP-binding protein MalK	0
2569	Prokka:Prodigal	malG	Maltose/maltodextrin transport system permease protein MalG	0
2570	Prokka:Prodigal	malF	Maltose/maltodextrin transport system permease protein MalF	0
2571	Prokka:Prodigal	malE_1	Maltose/maltodextrin-binding periplasmic protein	0
2572	Prokka:Prodigal	yejK	Nucleoid-associated protein YejK	0
2573	Prokka:Prodigal			0
2574	Prokka:Prodigal	yejM	Inner membrane protein YejM	0
2575	Prokka:Prodigal	metQ_2	D-methionine-binding lipoprotein MetQ	0
2576	Prokka:Prodigal	aspA_1	Microbial serine proteinase	0
2577	Prokka:Prodigal			0
2578	Prokka:Prodigal	ppsA	Phosphoenolpyruvate synthase	0
2579	Prokka:Prodigal	ppsR	Phosphoenolpyruvate synthase regulatory protein	0
2580	Prokka:Prodigal			0
2581	Prokka:Prodigal	aroP	Aromatic amino acid transport protein AroP	0
2582	Prokka:Prodigal			0
2583	Prokka:Prodigal			0
2584	Prokka:Prodigal		IS3 family transposase ISAve4	0
2585	Prokka:Prodigal			0
2586	Prokka:Prodigal	pgsA	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase	0
2587	Prokka:Prodigal	uvrC	UvrABC system protein C	0
2588	Prokka:Prodigal	uvrY	Response regulator UvrY	0
2589	Prokka:Prodigal	kdsB	3-deoxy-manno-octulosonate cytidylyltransferase	0
2590	Prokka:Prodigal			0
2591	Prokka:Prodigal	lpxK	Tetraacyldisaccharide 4'-kinase	0
2592	Prokka:Prodigal	msbA	Lipid A export ATP-binding/permease protein MsbA	0
2593	Prokka:Prodigal			0
2594	Prokka:Prodigal			0
2595	Prokka:Prodigal			0
2596	Prokka:Prodigal	aspC	Aspartate aminotransferase	0
2597	Prokka:Prodigal			0
2598	Prokka:Prodigal	yofA_1	HTH-type transcriptional regulator YofA	0
2599	Prokka:Prodigal			0
2600	Prokka:Prodigal	eco	Ecotin	0
2601	Prokka:Prodigal	glpQ	Glycerophosphodiester phosphodiesterase, periplasmic	0
2602	Prokka:Prodigal	glpD	Aerobic glycerol-3-phosphate dehydrogenase	0
2603	Prokka:Prodigal			0
2604	Prokka:Prodigal	glpR	Glycerol-3-phosphate regulon repressor	0
2605	Prokka:Prodigal	glpT	Glycerol-3-phosphate transporter	0
2606	Prokka:Prodigal	glpF	Glycerol uptake facilitator protein	0
2607	Prokka:Prodigal	glpK	Glycerol kinase	0
2608	Prokka:Prodigal			0
2609	Prokka:Prodigal			0
2610	Prokka:Prodigal	dmlR_6	HTH-type transcriptional regulator DmlR	0
2611	Prokka:Prodigal			0
2612	Prokka:Prodigal			0
2613	Prokka:Prodigal			0
2614	Prokka:Prodigal			0
2615	Prokka:Prodigal			0
2616	Prokka:Prodigal	ydhP	Inner membrane transport protein YdhP	0
2617	Prokka:Prodigal	kefG_1	Glutathione-regulated potassium-efflux system ancillary protein KefG	0
2618	Prokka:Prodigal			0
2619	Prokka:Prodigal			0
2620	Prokka:Prodigal			0
2621	Prokka:Prodigal			0
2622	Prokka:Prodigal	rbn_2	Ribonuclease BN	0
2623	Prokka:Prodigal			0
2624	Prokka:Prodigal	cydB_2	Cytochrome bd-I ubiquinol oxidase subunit 2	0
2625	Prokka:Prodigal	cydA_2	Cytochrome bd ubiquinol oxidase subunit 1	0
2626	Prokka:Prodigal	norG	HTH-type transcriptional regulator NorG	0
2627	Prokka:Prodigal			0
2628	Prokka:Prodigal			0
2629	Prokka:Prodigal			0
2630	Prokka:Prodigal			0
2631	Prokka:Prodigal	yofA_2	HTH-type transcriptional regulator YofA	0
2632	Prokka:Prodigal	nimT	2-nitroimidazole transporter	0
2633	Prokka:Prodigal			0
2634	Prokka:Prodigal			0
2635	Prokka:Prodigal			0
2636	Prokka:Prodigal		Virulence protein	0
2637	Prokka:Prodigal		Virulence protein	0
2638	Prokka:Prodigal			0
2639	Prokka:Prodigal			0
2640	Prokka:Prodigal	rnfA	Ion-translocating oxidoreductase complex subunit A	0
2641	Prokka:Prodigal	rnfB	Ion-translocating oxidoreductase complex subunit B	0
2642	Prokka:Prodigal	rsxC	Ion-translocating oxidoreductase complex subunit C	0
2643	Prokka:Prodigal	rsxD	Ion-translocating oxidoreductase complex subunit D	0
2644	Prokka:Prodigal	rsxG	Ion-translocating oxidoreductase complex subunit G	0
2645	Prokka:Prodigal	rnfE	Ion-translocating oxidoreductase complex subunit E	0
2646	Prokka:Prodigal	nth	Endonuclease III	0
2647	Prokka:Prodigal	gloA	Lactoylglutathione lyase	0
2648	Prokka:Prodigal	pal_3	Peptidoglycan-associated lipoprotein	0
2649	Prokka:Prodigal			0
2650	Prokka:Prodigal			0
2651	Prokka:Prodigal			0
2652	Prokka:Prodigal			0
2653	Prokka:Prodigal			0
2654	Prokka:Prodigal			0
2655	Prokka:Prodigal			0
2656	Prokka:Prodigal	carB	Carbamoyl-phosphate synthase large chain	0
2657	Prokka:Prodigal	carA	Carbamoyl-phosphate synthase small chain	0
2658	Prokka:Prodigal			0
2659	Prokka:Prodigal	dapB	4-hydroxy-tetrahydrodipicolinate reductase	0
2660	Prokka:Prodigal	menH_2	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase	0
2661	Prokka:Prodigal	mleN_2	Malate-2H(+)/Na(+)-lactate antiporter	0
2662	Prokka:Prodigal			0
2663	Prokka:Prodigal	ygfA	5-formyltetrahydrofolate cyclo-ligase	0
2664	Prokka:Prodigal	rpiA	Ribose-5-phosphate isomerase A	0
2665	Prokka:Prodigal	serA	D-3-phosphoglycerate dehydrogenase	0
2666	Prokka:Prodigal	dgkA	Diacylglycerol kinase	0
2667	Prokka:Prodigal	aroH_2	Phospho-2-dehydro-3-deoxyheptonate aldolase, Trp-sensitive	0
2668	Prokka:Prodigal	btuD_5	Vitamin B12 import ATP-binding protein BtuD	0
2669	Prokka:Prodigal			0
2670	Prokka:Prodigal	btuC	Vitamin B12 import system permease protein BtuC	0
2671	Prokka:Prodigal			0
2672	Prokka:Prodigal			0
2673	Prokka:Prodigal	pilT_1	Twitching mobility protein	0
2674	Prokka:Prodigal			0
2675	Prokka:Prodigal	bsr	Broad specificity amino-acid racemase	0
